session	block	trial3	side	ecc	tarDur	sigma	soa	tedfTOn	tedfSac	tedfTOf	PeakLum	sacRT	sacOnset	sacOffset	sacDur	sacVPeak	sacDist	sacxOnset	sacyOnset	sacxOffset	sacyOffset	errorChange	largerAmp	blink	id	id_n	plf	sacXresp	gain	tarX	tarX_s	sacXresp_s	sacErr	session_number
large	4	18	-1	12	0.8	1.51875053634257	0.76	767	1110	1584	50.44071	332	332	381	50	512.3864	11.8761	-0.467338443725513	-0.274960159093005	-11.6450384437255	0.322839840906995	-10.3744	0	0	ro	5	50	12.1113870102665	1.00928225085554	12	-12	-11.1777	0.479815870214461	1
large	4	19	-1	10	0.8	0.90937556752528	0.74	751	985	1568	57.34494	223	223	282	60	557.445	10.6675	-0.556461811609019	0.29749219451663	-10.229561811609	0.85229219451663	-8.2183	1	0	ro	5	57	10.7625977725113	1.07625977725113	10	-10	-9.6731	0.882666760551901	1
large	4	21	1	11	0.8	0.90937556752528	0.54	550	998	1367	57.34494	431	431	473	43	437.8867	10.354	0.621722901885136	0.215357773531266	10.0810229018851	0.620157773531266	-9.4455	0	0	ro	5	57	9.60583261018076	0.873257510016432	11	11	9.4593	1.10865439652349	1
large	4	22	-1	11	0.8	0.300000598707988	0.65	651	828	1452	145.9493	163	163	224	62	504.0699	11.1409	-0.333684337198415	-0.152263477618025	-10.7952843371984	0.205736522381975	-9.5992	1	0	ro	5	146	11.2663227044438	1.02421115494943	11	-11	-10.4616	0.290234421180744	1
large	4	23	-1	9	0.8	0.300000598707988	0.77	766	994	1584	145.9493	216	216	271	56	519.5998	8.9362	-0.512283562672371	-0.299971614266689	-8.55228356267237	0.173828385733311	-7.6894	0	0	ro	5	146	9.00268736936399	1.000298596596	9	-9	-8.04	0.480277332319561	1
large	4	24	1	12	0.8	0.90937556752528	0.75	767	1034	1585	57.34494	255	255	304	50	514.9037	12.3808	0.878425191792639	-0.0646666915176691	12.3968251917926	0.324033308482331	-10.9645	0	0	ro	5	57	11.9466887932376	0.995557399436464	12	12	11.5184	0.512316130770124	1
large	5	1	1	9	0.8	0.90937556752528	0.76	768	1060	1585	57.34494	277	277	315	39	426.9062	8.6397	1.02684189266746	0.253351235757615	8.78184189266746	0.442751235757615	-7.6398	1	0	ro	5	57	8.2896846606093	0.921076073401033	9	9	7.755	0.493580405364528	1
large	5	2	1	13	0.8	0.90937556752528	0.54	550	878	1367	57.34494	315	315	372	58	566.923	14.0761	0.999566506563815	0.385082112918297	14.2558665065638	0.886382112918297	-11.8669	0	0	ro	5	57	13.8475921863575	1.06519939895057	13	13	13.2563	1.53716425030324	1
large	5	3	-1	12	0.8	0.90937556752528	0.63	634	842	1434	57.34494	197	197	258	62	560.0743	12.4841	-0.731100999766285	0.0638258855530945	-12.2673009997663	0.293425885553095	-9.679	0	0	ro	5	57	12.7868616240082	1.06557180200068	12	-12	-11.5362	0.39692389042318	1
large	5	4	-1	12	0.8	0.90937556752528	0.64	650	931	1468	57.34494	270	270	314	45	490.9954	11.216	-0.842760659431132	0.131782499479342	-11.3901606594311	0.521782499479342	-10.4904	1	0	ro	5	57	11.8106471329259	0.984220594410488	12	-12	-10.5474	0.802596410450721	1
large	5	5	-1	10	0.8	1.51875053634257	0.77	784	1022	1584	50.44071	227	227	271	45	465.5243	9.5627	-0.954012505399909	-0.149548099257966	-9.75781250539991	0.538651900742034	-8.5072	1	0	ro	5	50	10.2285322582519	1.02285322582519	10	-10	-8.8038	0.59059347500093	1
large	5	6	-1	10	0.8	0.300000598707988	0.64	651	867	1452	145.9493	204	204	259	56	512.8869	10.5494	-0.731256570503271	0.393034035612866	-10.3653565705033	1.15713403561287	-8.0652	1	0	ro	5	146	10.9085453536692	1.09085453536692	10	-10	-9.6341	1.21344328255738	1
large	5	7	-1	13	0.8	0.90937556752528	0.64	651	880	1467	57.34494	218	218	275	58	541.6208	11.8952	-0.873092887433929	-0.668671149410718	-11.6943928874339	0.0638288505892822	-10.814	0	0	ro	5	57	12.0322023315685	0.925554025505273	13	-13	-10.8213	1.30716642190299	1
large	5	8	-1	9	0.8	0.90937556752528	0.78	784	1013	1601	57.34494	216	216	271	56	440.3027	8.5167	-0.0310214887472322	-0.249963707606471	-7.92132148874723	-0.049163707606471	-7.3912	1	0	ro	5	57	8.31959088991986	0.924398987768874	9	-9	-7.8903	1.07979831486445	1
large	5	9	1	12	0.8	0.300000598707988	0.74	751	967	1552	145.9493	202	202	241	40	518.4179	12.106	0.71115759313826	-0.0719436920282926	11.5318575931383	0.689156307971707	-10.8154	1	0	ro	5	146	11.0788368997645	0.923236408313709	12	12	10.8207	0.833122878043507	1
large	5	10	-1	13	0.8	0.90937556752528	0.73	734	933	1551	57.34494	188	188	255	68	551.596	14.3756	-1.0449556740598	-0.585911155507165	-14.4803556740598	-0.0133111555071653	-9.6067	1	0	ro	5	57	15.154503570406	1.16573104387738	13	-13	-13.4354	1.48041551889393	1
large	5	11	1	10	0.8	1.51875053634257	0.55	550	846	1367	50.44071	283	283	317	35	525.5499	9.9077	0.88273867751188	-0.415666150652093	9.46763867751188	-0.278166150652093	-8.3483	1	0	ro	5	50	8.99394460042744	0.899394460042744	10	10	8.5849	0.6006537979984	1
large	5	13	1	9	0.8	0.300000598707988	0.52	534	807	1335	145.9493	258	258	291	34	500.7126	9.2643	0.673440615841662	0.426291270148966	8.65584061584166	0.791091270148966	-7.9327	1	0	ro	5	146	8.20793583694174	0.911992870771305	9	9	7.9824	0.862711469386	1
large	5	14	-1	12	0.8	0.300000598707988	0.79	800	973	1618	145.9493	163	163	223	61	497.2275	11.9024	-1.22944989094759	-0.262738945271828	-12.1342498909476	0.058061054728172	-9.9924	0	0	ro	5	146	12.6478900465872	1.0539908372156	12	-12	-10.9048	0.146267287168345	1
large	5	16	-1	11	0.8	0.300000598707988	0.78	784	957	1601	145.9493	162	162	209	48	500.3601	11.0194	-0.534332874599069	0.158243151136877	-10.9791328745991	0.151543151136877	-8.7724	0	0	ro	5	146	11.4399737132957	1.03999761029961	11	-11	-10.4448	0.152973081223438	1
large	5	18	-1	12	0.8	0.90937556752528	0.69	700	1065	1518	57.34494	352	352	414	63	551.902	12.3536	-0.487508366722602	-0.0716624923552945	-12.1057083667226	0.504437507644705	-10.3454	0	0	ro	5	57	12.5696151176105	1.04746792646754	12	-12	-11.6182	0.515394468260926	1
large	5	19	-1	9	0.8	1.51875053634257	0.72	734	978	1535	50.44071	234	234	290	57	491.0012	9.4339	-1.0304763987952	0.0127440727386352	-9.3186763987952	0.603244072738635	-6.7558	0	0	ro	5	50	9.87931925038077	1.0977021389312	9	-9	-8.2882	0.682244866923431	1
large	5	20	-1	10	0.8	0.300000598707988	0.72	734	915	1551	145.9493	171	171	224	54	542.2679	10.6921	-0.727437002161603	0.00226279512208638	-10.4493370021616	0.296062795122086	-7.287	0	0	ro	5	146	10.9786229715538	1.09786229715538	10	-10	-9.7219	0.53810493415976	1
large	5	21	1	12	0.8	0.300000598707988	0.63	634	848	1434	145.9493	200	200	247	48	531.7399	11.9939	0.640209791965126	0.0507936237140103	12.0862097919651	0.60209362371401	-11.3173	1	0	ro	5	146	11.664416193218	0.972034682768167	12	12	11.446	0.608234214713164	1
large	5	22	1	12	0.8	1.51875053634257	0.62	634	951	1435	50.44071	304	304	341	38	612.7231	12.769	0.883363952503088	0.256636507647985	12.0346639525031	0.601336507647985	-11.0837	1	0	ro	5	50	11.6054603482967	0.96712169569139	12	12	11.1513	0.60233477820346	1
large	5	23	-1	13	0.8	1.51875053634257	0.63	634	868	1435	50.44071	222	222	283	62	568.5172	11.8298	-1.41397455149903	0.0249913962713129	-12.402074551499	0.150091396271313	-10.8088	0	0	ro	5	50	12.7837211383569	0.983363164488992	13	-13	-10.9881	0.616475684191812	1
large	6	1	1	11	0.8	1.51875053634257	0.79	800	1250	1618	50.44071	436	436	472	37	472.9143	9.5889	1.06659424913752	-0.337841760855878	9.48819424913752	0.00735823914412248	-8.3789	1	0	ro	5	50	8.95594419791757	0.814176745265234	11	11	8.4216	1.51182365771414	1
large	6	2	1	13	0.8	1.51875053634257	0.68	684	1016	1485	50.44071	319	319	356	38	482.6011	11.5169	0.46377032372098	-0.208163013961525	10.542870323721	-0.0436630139615252	-10.0117	0	0	ro	5	50	10.1220799085347	0.778621531425746	13	13	10.0791	2.45751758993486	1
large	6	3	1	9	0.8	0.90937556752528	0.7	700	965	1517	57.34494	250	250	298	49	496.8949	9.1167	0.485753641688539	0.137127586937473	8.67585364168854	0.120427586937473	-7.5951	0	0	ro	5	57	8.26253488919528	0.918059432132809	9	9	8.1901	0.345794252847217	1
large	6	4	-1	9	0.8	0.90937556752528	0.57	584	803	1402	57.34494	207	207	262	56	465.0164	9.3428	-0.849455827394186	-0.0152700079656257	-9.31775582739419	0.264129992034374	-7.0339	0	0	ro	5	57	9.83999535207994	1.09333281689777	9	-9	-8.4683	0.413199005970539	1
large	6	5	-1	12	0.8	1.51875053634257	0.69	700	934	1518	50.44071	221	221	281	61	493.2912	9.7294	-0.969058113833706	-0.00025584826829117	-10.0589581138337	-0.00115584826829118	-8.8813	0	0	ro	5	50	10.2638249823571	0.855318748529758	12	-12	-9.0899	1.94104223030753	1
large	6	7	-1	13	0.8	1.51875053634257	0.53	534	805	1351	50.44071	260	260	312	53	466.3653	11.1764	-0.557153247809195	-0.648429983359601	-10.9209532478092	0.0711700166403991	-10.376	1	0	ro	5	50	11.1891272392057	0.860702095323517	13	-13	-10.3638	2.08026454304825	1
large	6	8	-1	9	0.8	0.300000598707988	0.59	600	828	1418	145.9493	216	216	269	54	489.7553	9.2898	-0.419641259373021	-0.667992462421115	-8.90534125937302	-0.286192462421115	-7.1664	0	0	ro	5	146	9.33600234710219	1.03733359412247	9	-9	-8.4857	0.301440545918672	1
large	6	9	-1	12	0.8	0.90937556752528	0.64	651	850	1452	57.34494	188	188	246	59	545.9316	12.2857	-1.53752217845129	-0.105743334427749	-13.0064221784513	0.554956665572251	-9.455	0	0	ro	5	57	13.6750231019167	1.13958525849306	12	-12	-11.4689	1.14928782380294	1
large	6	10	-1	9	0.8	0.90937556752528	0.63	634	897	1435	57.34494	249	249	297	49	404.5844	9.1853	-0.895196034844348	-0.250882648148641	-9.69609603484435	0.0953173518513591	-7.109	1	0	ro	5	57	10.2759564613848	1.14177294015386	9	-9	-8.8009	0.702591693154694	1
large	6	11	1	10	0.8	0.300000598707988	0.78	784	1047	1601	145.9493	250	250	284	35	522.0646	10.6349	0.379237141772645	-0.0263104521480163	9.34443714177265	0.669489547851984	-8.9735	1	0	ro	5	146	8.95105732941952	0.895105732941952	10	10	8.9652	0.937005291217862	1
large	6	12	-1	9	0.8	0.90937556752528	0.65	651	847	1468	57.34494	183	183	218	36	435.0922	8.647	-0.397622678150769	-0.64742679478605	-7.87152267815077	-0.21982679478605	-7.3109	1	0	ro	5	57	8.19406748690462	0.910451942989402	9	-9	-7.4739	1.14968903866825	1
large	6	13	-1	10	0.8	0.300000598707988	0.72	734	938	1551	145.9493	193	193	251	59	470.6001	9.9464	-1.10917552404089	-0.169831724219722	-10.1866755240409	0.182668275780278	-7.7914	1	0	ro	5	146	10.6805426456919	1.06805426456919	10	-10	-9.0775	0.261180876506074	1
large	6	15	-1	10	0.8	0.300000598707988	0.73	751	947	1551	145.9493	186	186	242	57	488.3047	9.0939	-1.18602142520038	0.0836747115963273	-9.37662142520039	0.762374711596327	-8.1153	0	0	ro	5	146	9.72304989375467	0.972304989375467	10	-10	-8.1906	0.984792388476263	1
large	6	16	1	12	0.8	0.300000598707988	0.54	551	774	1368	145.9493	209	209	256	48	516.5284	11.5729	0.613639589191214	-0.625907535091052	11.4645395891912	-0.0889075350910523	-10.7284	1	0	ro	5	146	11.058429867174	0.921535822264497	12	12	10.8509	0.542791305512053	1
large	6	19	1	9	0.8	0.90937556752528	0.68	701	926	1518	57.34494	210	210	260	51	525.751	8.9672	0.40168224852202	0.000561734013676429	8.73958224852202	0.0778617340136765	-8.0247	1	0	ro	5	57	8.35321422608115	0.928134914009016	9	9	8.3379	0.27180848939734	1
large	6	20	1	10	0.8	0.300000598707988	0.59	600	862	1417	145.9493	248	248	300	53	515.2268	9.8939	0.729763835713104	-0.302786844700667	9.7504638357131	0.487613155299333	-9.0334	1	0	ro	5	146	9.34419606786965	0.934419606786965	10	10	9.0207	0.547754403458328	1
large	6	21	1	11	0.8	0.90937556752528	0.51	518	778	1335	57.34494	248	248	284	37	484.5894	11.1891	0.851452222958007	-0.699924294933017	10.505552222958	0.169775705066983	-9.6857	1	0	ro	5	57	10.0845259009544	0.916775081904943	11	11	9.6541	0.522783314818634	1
large	6	22	1	9	0.8	0.90937556752528	0.63	634	880	1435	57.34494	232	232	261	30	483.6099	8.6488	0.587447381685074	-0.687850663441702	7.63474738168507	-0.290150663441702	-6.9835	0	0	ro	5	57	7.21328571915978	0.801476191017753	9	9	7.0473	1.39574428865441	1
large	6	23	-1	10	0.8	1.51875053634257	0.6	617	958	1435	50.44071	328	328	389	62	475.1877	10.7043	-0.5396507165573	-0.446465996788585	-10.6758507165573	-0.0105659967885853	-7.277	1	0	ro	5	50	11.161249119098	1.1161249119098	10	-10	-10.1362	0.675933303928097	1
large	7	1	-1	13	0.8	0.90937556752528	0.61	617	1202	1418	57.34494	573	573	636	64	569.218	12.96	-1.06084210010118	-0.132070341339894	-13.1802421001012	1.04392965866011	-11.6822	1	0	ro	5	57	13.6267254800208	1.04820965230929	13	-13	-12.1194	1.05937545132927	1
large	7	2	-1	10	0.8	1.51875053634257	0.59	600	875	1401	50.44071	265	265	305	41	498.2861	10.0129	-1.00552679715958	-0.489663743267037	-10.1037267971596	0.0100362567329629	-7.8033	0	0	ro	5	50	10.5561034470756	1.05561034470756	10	-10	-9.0982	0.104211203323797	1
large	7	3	1	13	0.8	1.51875053634257	0.53	550	828	1367	50.44071	264	264	307	44	534.8106	14.2	0.612795164173028	-0.153746248547428	13.288095164173	0.875453751452572	-12.693	0	0	ro	5	50	12.912492555559	0.993268658119926	13	13	12.6753	0.921638809161304	1
large	7	4	1	9	0.8	0.300000598707988	0.77	784	1027	1585	145.9493	229	229	261	33	525.5406	9.4604	0.0689237559201999	-0.344917902965296	8.0248237559202	0.342482097034704	-7.888	1	0	ro	5	146	7.69636158434998	0.855151287149997	9	9	7.9559	1.03356794348842	1
large	7	5	-1	13	0.8	0.300000598707988	0.56	567	761	1368	145.9493	183	183	230	48	572.3066	12.8509	-1.37834104977694	-0.6205787521125	-13.5740410497769	0.4429212478875	-11.2987	0	0	ro	5	146	14.0918068048494	1.08398513883457	13	-13	-12.1957	0.725053348836647	1
large	7	6	1	13	0.8	0.90937556752528	0.61	617	852	1417	57.34494	222	222	259	38	509.6427	11.5839	0.547900719339766	-1.03142884138934	10.7712007193398	-1.05442884138934	-10.0553	1	0	ro	5	57	10.3657088929446	0.797362222534201	13	13	10.2233	2.46563712152158	1
large	7	7	1	10	0.8	1.51875053634257	0.63	634	1057	1451	50.44071	409	409	448	40	496.9662	9.1291	0.109449035645061	-0.24486821600535	8.49494903564506	0.0440317839946504	-8.2711	1	0	ro	5	50	8.17435637483794	0.817435637483794	10	10	8.3855	1.50569492371711	1
large	7	8	1	10	0.8	0.300000598707988	0.78	784	1016	1602	145.9493	219	219	260	42	522.318	9.7423	0.959203871629746	-0.492196920980117	9.88040387162975	-0.0770969209801171	-8.8343	0	0	ro	5	146	9.48357606038057	0.948357606038057	10	10	8.9212	0.142292547752048	1
large	7	9	-1	11	0.8	0.300000598707988	0.63	651	823	1452	145.9493	161	161	205	45	522.0929	10.214	-1.35653480009979	-0.342915001144066	-10.9947348000998	0.464084998855934	-9.2218	0	0	ro	5	146	11.4260680260379	1.03873345691253	11	-11	-9.6382	0.464114865623911	1
large	7	10	1	10	0.8	0.300000598707988	0.56	567	817	1385	145.9493	237	237	271	35	501.6931	10.2346	0.314432993177939	-0.754022501139259	8.99943299317794	-0.384722501139259	-8.5146	1	0	ro	5	146	8.64290903300924	0.864290903300925	10	10	8.685	1.07198215378042	1
large	7	12	1	13	0.8	1.51875053634257	0.6	601	1003	1418	50.44071	388	388	442	55	528.2439	13.9073	0.34260722429904	-0.776819465420187	13.587907224299	0.207680534579813	-12.8552	1	0	ro	5	50	13.2259697365389	1.01738228742607	13	13	13.2453	0.623511113635002	1
large	7	13	-1	10	0.8	0.300000598707988	0.62	618	872	1436	145.9493	244	244	301	58	505.5395	11.136	-1.40241213378625	-0.535405938254556	-11.6699121337862	0.115994061745444	-6.199	1	0	ro	5	146	12.464339908953	1.2464339908953	10	-10	-10.2675	1.67393582819855	1
large	7	15	1	9	0.8	0.300000598707988	0.55	567	808	1384	145.9493	226	226	266	41	524.8095	9.3999	0.255774891985961	-0.517081963724074	8.93407489198596	0.515118036275926	-8.7352	0	0	ro	5	146	8.58029397548007	0.953365997275564	9	9	8.6783	0.519319469270533	1
large	7	17	1	9	0.8	0.90937556752528	0.63	634	898	1435	57.34494	248	248	282	35	448.7774	8.5892	-0.0180317252072569	-0.793447585725234	7.49396827479274	-0.336647585725234	-7.4192	0	0	ro	5	57	7.2114430779405	0.8012714531045	9	9	7.512	1.54319900022822	1
large	7	18	1	10	0.8	1.51875053634257	0.51	517	902	1334	50.44071	370	370	410	41	467.6623	10.2894	-0.00443201207613397	-0.418802847970086	9.33436798792387	0.425297152029914	-9.3725	1	0	ro	5	50	9.01428571428571	0.901428571428571	10	10	9.3388	0.789901033690474	1
large	7	19	-1	9	0.8	0.90937556752528	0.68	700	880	1518	57.34494	169	169	214	46	487.2985	9.3236	-1.18012599521867	-0.638747793987018	-9.94132599521867	0.046752206012982	-6.3582	1	0	ro	5	57	10.5616009001045	1.17351121112272	9	-9	-8.7612	0.942486285333376	1
large	7	20	1	10	0.8	0.300000598707988	0.75	767	943	1568	145.9493	161	161	206	46	521.3935	10.3753	0.445186298878886	-0.587082467121526	10.3836862988789	-0.0879824671215265	-9.4221	0	0	ro	5	146	10.0313906776753	1.00313906776753	10	10	9.9385	0.39364462458945	1
large	7	21	1	13	0.8	1.51875053634257	0.53	533	899	1351	50.44071	350	350	408	59	513.1632	14.0521	0.23570484384158	-0.389306910536982	13.8632048438416	0.331493089463018	-12.5092	1	0	ro	5	50	13.5075941259893	1.03904570199918	13	13	13.6275	0.924667654237619	1
large	7	22	-1	13	0.8	1.51875053634257	0.79	800	1025	1618	50.44071	215	215	278	64	560.9431	13.6558	-0.934170386594729	-0.576321167215398	-13.6965703865947	0.0411788327846018	-10.0082	0	0	ro	5	50	14.1608371314931	1.08929516396101	13	-13	-12.7624	0.697786500120368	1
large	7	23	1	12	0.8	1.51875053634257	0.72	734	1131	1535	50.44071	381	381	421	41	535.0964	12.458	-0.129139418583827	-0.657625279958191	10.9349605814162	0.210774720041809	-11.0922	1	0	ro	5	50	10.6408598013993	0.886738316783278	12	12	11.0641	1.08569560455317	1
large	8	1	-1	12	0.8	0.300000598707988	0.74	751	958	1552	145.9493	196	196	262	67	511.4822	12.8617	-0.728102278169609	-0.188119291386938	-12.7837022781696	0.154680708613062	-9.368	0	0	ro	5	146	13.2416065609783	1.10346721341486	12	-12	-12.0556	0.798821245602091	1
large	8	3	-1	12	0.8	0.300000598707988	0.57	583	747	1401	145.9493	153	153	214	62	553.8452	13.0169	-0.773258991286544	-0.118303243944135	-12.9616589912865	0.197596756055865	-9.2444	1	0	ro	5	146	13.441235123834	1.12010292698617	12	-12	-12.1884	0.981749710224584	1
large	8	4	-1	11	0.8	0.90937556752528	0.71	717	979	1518	57.34494	251	251	297	47	458.5606	10.6375	-1.09650958376013	-0.40357717989395	-11.1079095837601	-0.43627717989395	-8.6237	1	0	ro	5	57	11.519754804021	1.04725043672919	11	-11	-10.0114	0.449424360669849	1
large	8	5	-1	11	0.8	1.51875053634257	0.6	601	856	1417	50.44071	244	244	289	46	470.0146	10.2987	-0.900154081307356	-0.669341141322967	-10.5693540813074	-0.309941141322967	-9.0441	1	0	ro	5	50	10.9004560594415	0.990950550858314	11	-11	-9.6692	0.530584035164284	1
large	8	6	-1	13	0.8	0.300000598707988	0.56	568	765	1385	145.9493	186	186	227	42	512.9217	13.1965	-0.990992509537157	-0.555995170140938	-12.6278925095372	-0.175295170140938	-11.1626	0	0	ro	5	146	12.9652385564059	0.997326042800456	13	-13	-11.6369	0.411330014870414	1
large	8	7	1	12	0.8	0.300000598707988	0.56	567	771	1368	145.9493	191	191	240	50	549.0121	12.9391	0.589975106049134	-0.146339308081522	12.7942751060491	0.704360691918478	-11.554	0	0	ro	5	146	12.4644963615473	1.03870803012894	12	12	12.2043	1.06160111548983	1
large	8	8	1	10	0.8	1.51875053634257	0.79	800	1025	1618	50.44071	210	210	258	49	507.3011	10.2979	0.361548740057331	-0.278673596703028	10.1444487400573	-0.479173596703028	-9.0473	0	0	ro	5	50	9.80594396832556	0.980594396832557	10	10	9.7829	0.50047255097704	1
large	8	9	1	12	0.8	1.51875053634257	0.51	518	844	1319	50.44071	310	310	357	48	484.3236	12.1105	0.160128367199947	-0.15719807738915	11.5712283671999	-0.14319807738915	-11.0099	0	0	ro	5	50	11.245694575617	0.937141214634747	12	12	11.4111	0.452051769670215	1
large	8	10	1	12	0.8	0.90937556752528	0.75	751	963	1552	57.34494	199	199	242	44	564.0296	12.0593	0.449513962295745	-0.6515127913497	11.7081139622957	-0.4040127913497	-10.8494	0	0	ro	5	57	11.3668694313335	0.947239119277788	12	12	11.2586	0.498421302294421	1
large	8	12	-1	12	0.8	0.300000598707988	0.54	550	741	1368	145.9493	180	180	243	64	545.5591	12.6186	-1.16399449973071	-0.37731777962134	-12.8117944997307	0.48088222037866	-9.699	0	0	ro	5	146	13.3089828797776	1.10908190664813	12	-12	-11.6478	0.943534853447047	1
large	8	13	1	13	0.8	0.300000598707988	0.77	784	1013	1585	145.9493	214	214	271	58	545.2198	12.6116	0.632902956150514	-0.413713083068309	12.5564029561505	0.348586916931691	-11.9141	1	0	ro	5	146	12.2056380172448	0.938895232095752	13	13	11.9235	0.564173001807021	1
large	8	14	-1	11	0.8	1.51875053634257	0.77	784	983	1601	50.44071	190	190	247	58	522.047	11.9539	-1.35639369492575	-0.490198742383148	-12.1779936949257	-0.059698742383148	-7.4716	0	0	ro	5	50	12.7824238128987	1.16203852844533	11	-11	-10.8216	1.17950544090604	1
large	8	15	-1	10	0.8	1.51875053634257	0.69	700	1086	1518	50.44071	376	376	427	52	492.7113	10.6421	-1.14408447772018	-0.77697479808742	-11.1115844777202	-0.17117479808742	-6.8123	1	0	ro	5	50	11.6902994264804	1.16902994264804	10	-10	-9.9675	1.12468700650835	1
large	8	16	1	11	0.8	0.90937556752528	0.55	567	791	1368	57.34494	212	212	256	45	530.434	11.7307	0.366730583110579	-0.576541290532431	11.1259305831106	-0.157341290532431	-10.2494	1	0	ro	5	57	10.7969894631209	0.981544496647357	11	11	10.7592	0.201531122829655	1
large	8	17	1	12	0.8	0.90937556752528	0.59	600	811	1417	57.34494	196	196	235	40	489.6012	11.7596	0.00295146301347554	-0.575298259899942	10.5454514630135	0.062401740100058	-10.5326	1	0	ro	5	57	10.2654192260567	0.855451602171391	12	12	10.5425	1.45588647346459	1
