"vpcode" "vp" "session" "block" "trial3" "side" "ecc" "tarDur" "sigma" "soa" "tFix" "tOn" "tOff" "tSac" "sacRT_fd" "tedfTOn" "tedfSac" "tedfTOf" "tedfFix" "cxm" "cym" "tarx" "tary" "gap" "PeakLum" "tedfFixOff" "sacNumber" "sacRT" "largebef" "sacType" "sacOnset" "sacOffset" "sacDur" "sacVPeak" "sacDist" "sacAngle1" "sacAmp" "sacAngle2" "sacxOnset" "sacyOnset" "sacxOffset" "sacyOffset" "sacNumberAfterOnset" "sacNumberAfterPrimary" "errorChange" "sameDir" "largerAmp" "blink" "id" "id_n" "tarX" "sacXresp" "gain" "sigmaf" "tarX_s" "sacXresp_s" "sacErr" "unique_trial" "primary_error" "primary_xerror" "primary_RT" "primary_xresp" "primary_xresp_s" "s2_dir" "primary_xerr_sacdir" "undershoot" "undershoot_label" "sacXresp_sacdir"
"8526" "10ks01" 12 1 2 15 1 10 0.5 0.90937556752528 0.68 752.32 753.02 753.54 753.19 0.17 701 874 1217 2511054 967 599 367 149.75 0 19.05 NA 2 258 1 2 460 468 9 10474.1135 0.5662 1.4329 31.5598 -0.3453 6.2929 3.2166 5.9795 3.3519 2 2 0.3284 0 1 0.25 "ks" 10 10 0.313400000000001 0.0845404763831568 "0.9" 10 -0.313400000000001 5.23446786789259 "10ks01_2_1_15" 1.29831065619905 -0.262 162 9.71801881309598 9.0294 "opposite to primary" -0.262 1 "after
undershoot" -0.313400000000001
"8535" "10ks01" 12 1 2 23 -1 9 0.5 0.90937556752528 0.65 771.78 772.45 772.97 772.76 0.3 667 972 1184 2530519 942 594 122.75 148.5 0 19.05 NA 2 216 1 2 541 551 11 4682.2132 0.6127 1.5708 14.2331 2.4851 -10.0645 5.0203 -10.7548 5.6804 2 2 0.782 1 1 0.4 "ks" 10 9 0.690299999999999 0.648473461719115 "0.9" -9 -0.690299999999999 5.94527267667346 "10ks01_2_1_23" 1.80251930641533 0.7879 296 8.06866389104138 -6.826 "same as primary" -0.7879 1 "after
undershoot" 0.690299999999999
"8537" "10ks01" 12 1 2 26 1 8 0.5 0.90937556752528 0.62 781.84 782.48 782.99 782.81 0.33 634 962 1151 2540577 982 609 345.75 152.25 0 19.05 NA 2 161 1 2 503 510 8 213.654 0.3578 1.8943 0.7462 2.6696 6.6646 2.4156 6.6701 2.5048 2 2 0.071 1 0 0 "ks" 10 8 0.00549999999999962 0.004118616144975 "0.9" 8 0.00549999999999962 2.83595787168992 "10ks01_2_1_26" 1.70172127271184 -1.6877 315 6.0893241254387 5.3787 "same as primary" -1.6877 1 "after
undershoot" 0.00549999999999962
"8539" "10ks01" 12 1 2 27 1 8 0.5 0.90937556752528 0.54 783.91 784.46 784.98 784.71 0.24 551 795 1068 2542645 966 596 341.75 149 0 19.05 NA 2 173 1 2 437 450 14 182.328 1.4144 0.2481 1.5185 0.4442 6.9914 1.137 7.6318 1.39 2 2 -0.1493 1 0 0 "ks" 10 8 0.640400000000001 0.634939520126909 "0.9" 8 0.640400000000001 1.43793992920428 "10ks01_2_1_27" 1.70418320611371 -1.5402 229 6.35525595675098 5.9513 "same as primary" -1.5402 1 "after
undershoot" 0.640400000000001
"8541" "10ks01" 12 1 2 28 -1 10 0.5 1.51875053634257 0.75 785.9 786.66 787.18 786.89 0.23 768 993 1285 2544630 935 600 108.5 150 0 6.83 NA 2 14 1 2 265 272 8 163.7462 0.5454 2.6665 0.6543 -2.5121 -9.4365 1.4192 -9.5665 1.4182 2 2 -0.0754 1 0 0 "ks" 10 10 0.129999999999999 0.230700976042589 "1.5" -10 -0.129999999999999 1.48297454125147 "10ks01_2_1_28" 1.63998920118396 0.807700000000001 214 9.06613481327321 -7.8413 "same as primary" -0.807700000000001 1 "after
undershoot" 0.129999999999999
"8542" "10ks01" 12 1 2 28 -1 10 0.5 1.51875053634257 0.75 785.9 786.66 787.18 786.89 0.23 768 993 1285 2544630 935 600 108.5 150 0 6.83 NA 3 170 1 2 442 449 8 4555.5579 13.9335 2.3488 14.0347 2.3561 -11.9546 4.6652 -14.9735 7.7689 3 3 4.0785 1 1 0.1429 "ks" 10 10 3.0189 1.54451038575668 "1.5" -10 -3.0189 9.22450591956014 "10ks01_2_1_28" 1.63998920118396 0.807700000000001 214 9.06613481327321 -7.8413 "same as primary" -0.807700000000001 1 "after
undershoot" 3.0189
"8544" "10ks01" 12 1 2 29 -1 10 0.5 1.51875053634257 0.79 788.1 788.9 789.42 789.11 0.22 801 1016 1318 2546832 970 592 117.25 148 0 6.83 NA 2 184 1 2 420 428 9 2390.7831 0.2304 2.4114 14.3144 0.7794 -9.5931 2.6359 -9.5956 2.7627 2 2 0.1261 1 1 0.125 "ks" 10 10 0.0024999999999995 0.00614401572867904 "1.5" -10 -0.0024999999999995 2.79214087216243 "10ks01_2_1_29" 2.33142381389571 1.919 203 8.01216114028818 -7.7347 "same as primary" -1.919 1 "after
undershoot" 0.0024999999999995
"8545" "10ks01" 12 1 2 29 -1 10 0.5 1.51875053634257 0.79 788.1 788.9 789.42 789.11 0.22 801 1016 1318 2546832 970 592 117.25 148 0 6.83 NA 3 25 1 2 453 485 33 4666.8276 1.0215 1.1587 14.6944 0.7428 -10.3682 3.3856 -11.5721 4.7466 3 3 1.6419 1 1 0.25 "ks" 10 10 1.2039 3.26969038565997 "1.5" -10 -1.2039 5.0001709940761 "10ks01_2_1_29" 2.33142381389571 1.919 203 8.01216114028818 -7.7347 "same as primary" -1.919 1 "after
undershoot" 1.2039
"8546" "10ks01" 12 1 2 29 -1 10 0.5 1.51875053634257 0.79 788.1 788.9 789.42 789.11 0.22 801 1016 1318 2546832 970 592 117.25 148 0 6.83 NA 4 15 1 2 500 528 29 4659.7196 13.7861 -0.7658 14.4212 -0.7545 -12.6541 5.9325 -12.7133 5.8642 4 4 -0.0345 1 0 0.4286 "ks" 10 10 0.0592000000000006 0.0223051128442789 "1.5" -10 -0.0592000000000006 6.46148887873376 "10ks01_2_1_29" 2.33142381389571 1.919 203 8.01216114028818 -7.7347 "same as primary" -1.919 1 "after
undershoot" 0.0592000000000006
"8547" "10ks01" 12 1 2 29 -1 10 0.5 1.51875053634257 0.79 788.1 788.9 789.42 789.11 0.22 801 1016 1318 2546832 970 592 117.25 148 0 6.83 NA 5 12 1 2 540 547 8 307.3392 0.0223 -0.1799 0.922 -2.255 -10.4911 3.7781 -9.5379 2.8069 5 5 -1.0239 0 0 0 "ks" 10 10 0.953199999999999 1.94094889024639 "1.5" -10 0.953199999999999 2.84468346569526 "10ks01_2_1_29" 2.33142381389571 1.919 203 8.01216114028818 -7.7347 "opposite to primary" -1.919 1 "after
undershoot" -0.953199999999999
"8549" "10ks01" 12 1 2 30 -1 8 0.5 1.51875053634257 0.72 790.33 791.07 791.58 791.28 0.21 734 946 1251 2549067 981 593 145 148.25 0 6.83 NA 2 236 1 2 473 481 9 2502.9423 0.5944 1.0546 15.1028 0.7328 -9.153 3.1099 -9.6624 3.7546 2 2 0.8107 1 1 0.125 "ks" 10 8 0.509399999999999 0.441803989592367 "1.5" -8 -0.509399999999999 4.10616547645123 "10ks01_2_1_30" 0.840297120071228 0.2074 200 7.78152322764142 -7.387 "same as primary" -0.2074 1 "after
undershoot" 0.509399999999999
"8550" "10ks01" 12 1 2 30 -1 8 0.5 1.51875053634257 0.72 790.33 791.07 791.58 791.28 0.21 734 946 1251 2549067 981 593 145 148.25 0 6.83 NA 3 18 1 2 499 532 34 5021.1338 14.6863 2.453 16.5039 -0.6194 -11.3564 5.4745 -13.0836 6.9927 3 3 2.253 1 1 0.3333 "ks" 10 8 1.7272 0.514598975092361 "1.5" -8 -1.7272 8.64527861031673 "10ks01_2_1_30" 0.840297120071228 0.2074 200 7.78152322764142 -7.387 "same as primary" -0.2074 1 "after
undershoot" 1.7272
"8551" "10ks01" 12 1 2 30 -1 8 0.5 1.51875053634257 0.72 790.33 791.07 791.58 791.28 0.21 734 946 1251 2549067 981 593 145 148.25 0 6.83 NA 4 15 1 2 547 594 48 4945.4691 14.5353 -0.6732 15.2063 -0.6938 -12.4175 6.5995 -11.7933 5.8432 4 4 -0.9793 0 0 0.4681 "ks" 10 8 0.6242 0.141301641199774 "1.5" -8 0.6242 6.96649920189474 "10ks01_2_1_30" 0.840297120071228 0.2074 200 7.78152322764142 -7.387 "opposite to primary" -0.2074 1 "after
undershoot" -0.6242
"8553" "10ks01" 12 1 2 31 -1 10 0.5 0.300000598707988 0.54 792.52 793.07 793.59 793.27 0.2 551 755 1068 2551252 964 597 115.75 149.25 0 175 NA 2 237 1 2 465 474 10 119.6823 0.5892 -3.05 0.6102 2.8633 -9.8438 1.4527 -10.079 1.53 2 2 0.0839 1 0 0 "ks" 10 10 0.235200000000001 1.50576184379002 "0.3" -10 -0.235200000000001 1.53203818490271 "10ks01_2_1_31" 1.60246193402527 1.0544 191 8.8722512193035 -8.2952 "same as primary" -1.0544 1 "after
undershoot" 0.235200000000001
"8554" "10ks01" 12 1 2 31 -1 10 0.5 0.300000598707988 0.54 792.52 793.07 793.59 793.27 0.2 551 755 1068 2551252 964 597 115.75 149.25 0 175 NA 3 22 1 2 496 539 44 4661.8982 1.1472 1.276 14.5133 0.8447 -10.8164 2.5997 -11.0434 3.2687 3 3 0.7064 1 1 0.1163 "ks" 10 10 0.227 0.278049975502205 "0.3" -10 -0.227 3.43119268622443 "10ks01_2_1_31" 1.60246193402527 1.0544 191 8.8722512193035 -8.2952 "same as primary" -1.0544 1 "after
undershoot" 0.227
"8557" "10ks01" 12 1 2 33 -1 9 0.5 1.51875053634257 0.63 796.56 797.21 797.72 797.4 0.2 650 846 1168 2555289 963 594 128 148.5 0 6.83 NA 2 107 1 2 341 365 25 4591.0841 0 0 14.2079 -0.7736 -14.3671 7.3336 -13.724 6.8184 2 2 -0.7958 0 1 0.2083 "ks" 10 9 0.6431 0.119822623018017 "1.5" -9 0.6431 8.2949836985976 "10ks01_2_1_33" 1.2140149916702 -0.496600000000001 185 9.55045261407722 -8.6161 "opposite to primary" 0.496600000000001 0 "after
overshoot" -0.6431
"8558" "10ks01" 12 1 2 33 -1 9 0.5 1.51875053634257 0.63 796.56 797.21 797.72 797.4 0.2 650 846 1168 2555289 963 594 128 148.5 0 6.83 NA 3 100 1 2 465 473 9 4603.4437 0.4242 0.3009 14.0977 -0.7743 -11.6751 4.809 -11.3632 4.3287 3 3 -0.572 1 0 0.25 "ks" 10 9 0.3119 0.116593772195432 "1.5" -9 0.3119 4.93177026330303 "10ks01_2_1_33" 1.2140149916702 -0.496600000000001 185 9.55045261407722 -8.6161 "same as primary" 0.496600000000001 0 "after
overshoot" -0.3119
"8559" "10ks01" 12 1 2 33 -1 9 0.5 1.51875053634257 0.63 796.56 797.21 797.72 797.4 0.2 650 846 1168 2555289 963 594 128 148.5 0 6.83 NA 4 30 1 2 503 511 9 4685.4328 0.1631 3.0066 14.1843 0.7995 -10.297 2.9603 -10.2442 2.8557 4 4 -0.1172 1 1 0.25 "ks" 10 9 0.0528000000000013 0.0407093292212809 "1.5" -9 0.0528000000000013 3.11497289394306 "10ks01_2_1_33" 1.2140149916702 -0.496600000000001 185 9.55045261407722 -8.6161 "same as primary" 0.496600000000001 0 "after
overshoot" -0.0528000000000013
"8562" "10ks01" 12 1 2 35 -1 8 0.5 0.300000598707988 0.57 800.86 801.44 801.96 801.63 0.19 583 776 1100 2559593 949 601 137 150.25 0 175 NA 2 15 1 2 228 239 12 139.4012 0.5839 2.8036 0.7145 2.4511 -7.0116 0.8377 -7.1878 0.8624 2 2 -0.1241 1 0 0 "ks" 10 8 0.176200000000001 0.178267907729665 "0.3" -8 -0.176200000000001 1.18465294495899 "10ks01_2_1_35" 1.56456770067645 1.3272 179 6.53507912636764 -5.9207 "same as primary" -1.3272 1 "after
undershoot" 0.176200000000001
"8563" "10ks01" 12 1 2 35 -1 8 0.5 0.300000598707988 0.57 800.86 801.44 801.96 801.63 0.19 583 776 1100 2559593 949 601 137 150.25 0 175 NA 3 110 1 2 349 360 12 190.7355 1.4364 2.8484 1.523 2.6973 -7.6001 0.9514 -8.1871 1.126 3 3 -0.0072 1 1 0 "ks" 10 8 0.586999999999999 1.46786696674168 "0.3" -8 -0.586999999999999 1.14143874561888 "10ks01_2_1_35" 1.56456770067645 1.3272 179 6.53507912636764 -5.9207 "same as primary" -1.3272 1 "after
undershoot" 0.586999999999999
"8565" "10ks01" 12 1 2 36 -1 8 0.5 0.300000598707988 0.61 802.88 803.49 804.01 803.7 0.2 617 821 1134 2561611 965 594 141 148.5 0 175 NA 2 151 1 2 372 384 13 165.2692 1.5898 2.9137 1.6003 2.8869 -7.0186 1.2605 -7.7214 1.384 2 2 -0.1663 1 0 0 "ks" 10 8 0.7028 0.716119828815977 "0.3" -8 -0.7028 1.4117627137731 "10ks01_2_1_36" 2.19070254028245 2.1109 191 5.72535391495265 -5.3132 "same as primary" -2.1109 1 "after
undershoot" 0.7028
"8567" "10ks01" 12 1 2 37 1 9 0.5 0.90937556752528 0.79 804.93 805.73 806.25 805.91 0.18 801 983 1318 2563662 962 588 353.25 147 0 19.05 NA 2 335 1 2 546 559 14 155.2231 1.1995 3.1333 1.2228 2.9461 8.1826 1.9259 7.5971 1.726 2 2 0.18 0 0 0 "ks" 10 9 0.585500000000001 0.716295571323711 "0.9" 9 -0.585500000000001 2.22423119526725 "10ks01_2_1_37" 1.29005981644263 -0.610799999999999 171 8.32331326858451 7.5129 "opposite to primary" -0.610799999999999 1 "after
undershoot" -0.585500000000001
"8569" "10ks01" 12 1 2 38 1 8 0.5 0.300000598707988 0.72 807.16 807.9 808.41 808.06 0.16 734 892 1251 2565897 966 622 341.75 155.5 0 175 NA 2 127 1 2 307 322 16 224.8583 2.0574 -0.0972 2.064 -0.126 6.3536 0.933 7.4941 1.0313 2 2 -0.6398 1 0 0 "ks" 10 8 1.1405 0.69272351797862 "0.3" 8 1.1405 1.14870122312114 "10ks01_2_1_38" 2.23598969586177 -2.1704 144 5.60834171269577 5.0895 "same as primary" -2.1704 1 "after
undershoot" 1.1405
"8570" "10ks01" 12 1 2 38 1 8 0.5 0.300000598707988 0.72 807.16 807.9 808.41 808.06 0.16 734 892 1251 2565897 966 622 341.75 155.5 0 175 NA 3 73 1 2 395 402 8 350.1323 0.4034 -1.6054 1.0672 -2.001 7.5488 1.6811 7.566 1.5801 3 3 -0.102 1 0 0 "ks" 10 8 0.0171999999999999 0.0381205673758863 "0.3" 8 0.0171999999999999 1.63861893373658 "10ks01_2_1_38" 2.23598969586177 -2.1704 144 5.60834171269577 5.0895 "same as primary" -2.1704 1 "after
undershoot" 0.0171999999999999
"8572" "10ks01" 12 1 2 39 -1 9 0.5 0.90937556752528 0.62 809.37 810 810.52 810.2 0.2 633 832 1150 2568100 958 587 126.75 146.75 0 19.05 NA 2 281 1 2 506 521 16 183.1454 1.7915 2.9805 1.8001 2.9531 -8.9285 1.6847 -9.8769 1.8243 2 2 0.3444 1 0 0 "ks" 10 9 0.948399999999999 13.2643356643356 "0.9" -9 -0.948399999999999 2.02411069361337 "10ks01_2_1_39" 1.63068373696434 1.0728 187 7.82094054146467 -7.1161 "same as primary" -1.0728 1 "after
undershoot" 0.948399999999999
"8574" "10ks01" 12 1 2 40 -1 8 0.5 0.90937556752528 0.61 811.43 812.05 812.57 812.26 0.21 617 829 1134 2570168 954 606 138.25 151.5 0 19.05 NA 2 288 1 2 523 530 8 4926.6796 14.7983 2.4061 15.2036 2.43 -9.0818 3.2747 -9.5907 3.8798 2 2 0.733 1 1 0 "ks" 10 8 0.508900000000001 0.47041967091884 "0.9" -8 -0.508900000000001 4.19322960616277 "10ks01_2_1_40" 0.689310205930538 0.2266 200 7.73791348600509 -6.6902 "same as primary" -0.2266 1 "after
undershoot" 0.508900000000001
"8575" "10ks01" 12 1 2 40 -1 8 0.5 0.90937556752528 0.61 811.43 812.05 812.57 812.26 0.21 617 829 1134 2570168 954 606 138.25 151.5 0 19.05 NA 3 17 1 2 547 587 41 4849.3822 0.0768 -1.0839 15.0836 -0.6774 -8.9334 3.7838 -10.4583 4.8835 3 3 1.5346 1 0 0.2 "ks" 10 8 1.5249 1.63370473537604 "0.9" -8 -1.5249 5.46734040827896 "10ks01_2_1_40" 0.689310205930538 0.2266 200 7.73791348600509 -6.6902 "same as primary" -0.2266 1 "after
undershoot" 1.5249
"8577" "10ks01" 12 1 2 41 -1 9 0.5 1.51875053634257 0.54 813.49 814.04 814.55 814.25 0.22 551 767 1068 2572219 943 603 123 150.75 0 6.83 NA 2 232 1 2 487 518 32 264.8575 2.4029 0.0707 2.8946 0.1593 -5.9253 0.035 -3.8712 0.2385 2 2 2.0609 0 0 0 "ks" 10 9 2.0541 0.668065177090448 "1.5" -9 2.0541 5.13434238145451 "10ks01_2_1_41" 2.76660779475516 2.7662 202 5.92367195126472 -5.3265 "opposite to primary" -2.7662 1 "after
undershoot" -2.0541
"8579" "10ks01" 12 1 2 43 -1 9 0.5 0.90937556752528 0.75 818.06 818.82 819.34 819.01 0.18 767 950 1284 2576790 959 597 127 149.25 0 19.05 NA 2 170 1 2 390 397 8 168.1019 0.0438 0.7532 0.5457 1.1448 -9.107 1.7361 -9.111 1.712 2 2 -0.0239 1 0 0 "ks" 10 9 0.00400000000000134 0.0373831775701062 "0.9" -9 -0.00400000000000134 1.71559464909401 "10ks01_2_1_43" 0.701745837180385 0.0300999999999991 171 8.96665640962521 -8.0944 "same as primary" -0.0300999999999991 1 "after
undershoot" 0.00400000000000134
"8583" "10ks01" 12 1 2 46 -1 8 0.5 1.51875053634257 0.66 824.51 825.18 825.7 825.43 0.25 667 913 1184 2583245 955 597 138.5 149.25 0 6.83 NA 2 141 1 2 408 494 87 5537.3651 0.3645 1.3218 17.2567 -0.5949 -8.9486 3.319 -9.0464 3.3064 2 2 0.0138 1 1 0.2674 "ks" 10 8 0.0977999999999994 0.103099304237823 "1.5" -8 -0.0977999999999994 3.46803026515052 "10ks01_2_1_46" 1.45154287570158 0.1334 235 7.85428727471327 -7.1906 "same as primary" -0.1334 1 "after
undershoot" 0.0977999999999994
"8584" "10ks01" 12 1 2 46 -1 8 0.5 1.51875053634257 0.66 824.51 825.18 825.7 825.43 0.25 667 913 1184 2583245 955 597 138.5 149.25 0 6.83 NA 3 42 1 2 536 559 24 4771.3032 14.0564 -0.7048 14.7218 -0.7002 -11.0358 5.1165 -10.6228 4.774 3 3 -0.5003 0 0 0.2609 "ks" 10 8 0.413 0.136043217603268 "1.5" -8 0.413 5.44703183761579 "10ks01_2_1_46" 1.45154287570158 0.1334 235 7.85428727471327 -7.1906 "opposite to primary" -0.1334 1 "after
undershoot" -0.413
"8586" "10ks01" 12 1 2 47 -1 9 0.5 0.90937556752528 0.6 826.61 827.21 827.73 827.4 0.19 601 788 1118 2585346 958 595 126.75 148.75 0 19.05 NA 2 155 1 2 363 403 41 2566.8265 0.5084 -1.7643 15.508 -0.69 -8.8441 3.3669 -9.2363 3.9628 2 2 0.5949 1 1 0.175 "ks" 10 9 0.392200000000001 2.51571520205259 "0.9" -9 -0.392200000000001 3.9698389803618 "10ks01_2_1_47" 2.01807119051831 1.6077 174 7.24410222804718 -6.6327 "same as primary" -1.6077 1 "after
undershoot" 0.392200000000001
"8587" "10ks01" 12 1 2 47 -1 9 0.5 0.90937556752528 0.6 826.61 827.21 827.73 827.4 0.19 601 788 1118 2585346 958 595 126.75 148.75 0 19.05 NA 3 12 1 2 415 430 16 4862.4713 14.6859 2.4666 15.0638 2.4441 -9.5298 4.1567 -11.6567 5.7875 3 3 2.1742 1 0 0.2 "ks" 10 9 2.1269 4.01453378633447 "0.9" -9 -2.1269 6.36814032037611 "10ks01_2_1_47" 2.01807119051831 1.6077 174 7.24410222804718 -6.6327 "same as primary" -1.6077 1 "after
undershoot" 2.1269
"8588" "10ks01" 12 1 2 47 -1 9 0.5 0.90937556752528 0.6 826.61 827.21 827.73 827.4 0.19 601 788 1118 2585346 958 595 126.75 148.75 0 19.05 NA 4 15 1 2 445 463 19 4970.5495 0.3381 0.6388 15.1627 0.6839 -9.3921 3.9709 -9.0267 3.7475 4 4 -0.2393 0 1 0.1667 "ks" 10 9 0.365399999999999 0.931905126243305 "0.9" -9 0.365399999999999 3.74759511420324 "10ks01_2_1_47" 2.01807119051831 1.6077 174 7.24410222804718 -6.6327 "opposite to primary" -1.6077 1 "after
undershoot" -0.365399999999999
"8589" "10ks01" 12 1 2 47 -1 9 0.5 0.90937556752528 0.6 826.61 827.21 827.73 827.4 0.19 601 788 1118 2585346 958 595 126.75 148.75 0 19.05 NA 5 32 1 2 495 502 8 2516.4167 0.1928 -0.4729 14.9848 -0.6962 -8.6173 3.2744 -8.3429 2.9395 5 5 -0.2785 1 0 0.1429 "ks" 10 9 0.2744 0.717010713352496 "0.9" -9 0.2744 3.01204924594536 "10ks01_2_1_47" 2.01807119051831 1.6077 174 7.24410222804718 -6.6327 "same as primary" -1.6077 1 "after
undershoot" -0.2744
"8591" "10ks01" 12 1 2 48 1 8 0.5 1.51875053634257 0.73 828.65 829.38 829.9 829.58 0.2 734 936 1251 2587381 964 590 341.25 147.5 0 6.83 NA 2 304 1 2 526 533 8 173.8182 0.5051 1.9513 0.6508 0.8093 7.1948 2.5394 7.1761 2.5637 2 2 0.0294 0 0 0 "ks" 10 8 0.0186999999999999 0.0232240437158469 "1.5" 8 -0.0186999999999999 2.69283658991778 "10ks01_2_1_48" 1.03716432642084 -0.8578 189 7.04355461400159 6.3171 "opposite to primary" -0.8578 1 "after
undershoot" -0.0186999999999999
"8595" "10ks01" 12 1 2 51 1 10 0.5 0.90937556752528 0.75 835.25 836.02 836.54 836.22 0.2 767 963 1284 2593987 961 598 365.5 149.5 0 19.05 NA 2 158 1 2 381 394 14 192.9031 1.7676 -0.061 1.7784 -0.126 7.891 1.4486 8.8439 1.3755 2 2 -0.773 1 0 0 "ks" 10 10 0.9529 0.451825509720246 "0.9" 10 0.9529 1.79682148807276 "10ks01_2_1_51" 2.80223106292111 -2.6927 184 7.05686898164847 6.4564 "same as primary" -2.6927 1 "after
undershoot" 0.9529
"8598" "10ks01" 12 1 2 53 -1 10 0.5 0.300000598707988 0.5 839.54 840.06 840.57 840.25 0.19 517 706 1034 2598274 955 600 113.5 150 0 175 NA 2 158 1 2 371 379 9 512.2318 0.5848 -2.0115 1.6477 1.3311 -10.9978 1.7377 -10.9481 1.8174 2 2 0.0495 0 0 0 "ks" 10 10 0.0496999999999996 0.0498095810783721 "0.3" -10 0.0496999999999996 2.04983813263389 "10ks01_2_1_53" 1.13471029342295 -0.2532 177 10.2769452890863 -9.3958 "opposite to primary" 0.2532 0 "after
overshoot" -0.0496999999999996
"8599" "10ks01" 12 1 2 53 -1 10 0.5 0.300000598707988 0.5 839.54 840.06 840.57 840.25 0.19 517 706 1034 2598274 955 600 113.5 150 0 175 NA 3 101 1 2 480 510 31 2296.5066 1.0889 1.6478 13.8328 -0.8823 -11.5598 2.8378 -11.4554 2.7252 3 3 -0.1476 1 1 0.0333 "ks" 10 10 0.1044 0.0669316579048597 "0.3" -10 0.1044 3.08948283698097 "10ks01_2_1_53" 1.13471029342295 -0.2532 177 10.2769452890863 -9.3958 "same as primary" 0.2532 0 "after
overshoot" -0.1044
"8600" "10ks01" 12 1 2 53 -1 10 0.5 0.300000598707988 0.5 839.54 840.06 840.57 840.25 0.19 517 706 1034 2598274 955 600 113.5 150 0 175 NA 4 13 1 2 523 531 9 2204.9421 1.5092 -0.0212 1.686 0.4626 -11.0312 2.5339 -10.3178 2.027 4 4 -0.6613 1 0 0 "ks" 10 10 0.7134 0.691815360744763 "0.3" -10 0.7134 2.05176164307651 "10ks01_2_1_53" 1.13471029342295 -0.2532 177 10.2769452890863 -9.3958 "same as primary" 0.2532 0 "after
overshoot" -0.7134
"8601" "10ks01" 12 1 2 53 -1 10 0.5 0.300000598707988 0.5 839.54 840.06 840.57 840.25 0.19 517 706 1034 2598274 955 600 113.5 150 0 175 NA 5 25 1 2 556 566 11 4630.7297 0.2423 -1.3718 14.5478 -0.8404 -10.6541 2.4837 -10.5172 2.2796 5 5 -0.2274 1 1 0.2 "ks" 10 10 0.136899999999999 0.209295214798959 "0.3" -10 0.136899999999999 2.33753545427658 "10ks01_2_1_53" 1.13471029342295 -0.2532 177 10.2769452890863 -9.3958 "same as primary" 0.2532 0 "after
overshoot" -0.136899999999999
"8604" "10ks01" 12 1 2 55 1 10 0.5 1.51875053634257 0.58 843.44 844.04 844.56 844.26 0.21 601 812 1118 2602176 953 616 363.5 154 0 6.83 NA 2 192 1 2 428 453 26 4825.3298 0.3954 2.0254 1.0199 0.9214 7.74 1.9168 6.514 2.4219 2 2 1.2441 0 0 0 "ks" 10 10 1.226 0.542477876106195 "1.5" 10 -1.226 4.24473740177175 "10ks01_2_1_55" 1.96008406197285 -1.9597 200 7.80637145159846 6.9739 "opposite to primary" -1.9597 1 "after
undershoot" -1.226
"8606" "10ks01" 12 1 3 3 1 10 0.5 0.300000598707988 0.64 922.01 922.66 923.18 922.83 0.17 650 823 1167 2680740 955 603 364 150.75 0 175 NA 2 171 1 2 370 381 12 130.3034 1.011 0.1346 1.011 0.1346 9.8936 -0.6834 10.337 -0.6047 2 2 0.0755 1 0 0 "ks" 10 10 0.4434 4.16729323308268 "0.3" 10 0.4434 0.692265187626823 "10ks01_3_1_3" 1.12960450158452 -0.8992 160 9.01433770333669 8.2236 "same as primary" -0.8992 1 "after
undershoot" 0.4434
"8609" "10ks01" 12 1 3 5 1 8 0.5 1.51875053634257 0.55 926.23 926.78 927.3 926.98 0.2 550 749 1067 2684960 965 605 341.5 151.25 0 6.83 NA 2 293 1 2 521 537 17 151.3561 1.4844 2.7146 1.5084 2.6809 9.4426 -0.6792 8.5535 -0.3416 2 2 -0.9483 0 0 0 "ks" 10 8 0.889100000000001 0.616317759600721 "1.5" 8 -0.889100000000001 0.650425099454195 "10ks01_3_1_5" 1.82546371095128 1.4876 188 9.80211393440141 8.0914 "opposite to primary" 1.4876 0 "after
overshoot" -0.889100000000001
"8612" "10ks01" 12 1 3 7 -1 9 0.5 1.51875053634257 0.71 930.52 931.23 931.75 931.42 0.19 717 909 1234 2689246 977 587 131.5 146.75 0 6.83 NA 2 211 1 2 452 468 17 173.1473 1.8777 0.2349 1.8782 0.236 -9.3109 -0.5515 -8.2795 -0.2664 2 2 -0.3887 0 0 0 "ks" 10 9 1.0314 3.31746542296558 "1.5" -9 1.0314 0.768172643355645 "10ks01_3_1_7" 1.00378207296205 -0.603899999999999 179 9.59273679044659 -9.7734 "opposite to primary" 0.603899999999999 0 "after
overshoot" -1.0314
"8615" "10ks01" 12 1 3 8 1 9 0.5 1.51875053634257 0.78 932.67 933.45 933.97 933.65 0.19 784 978 1301 2691398 956 587 351.75 146.75 0 6.83 NA 3 261 1 2 485 499 15 188.9201 1.9194 2.9787 1.9267 2.9572 9.9072 -0.1685 8.8636 -0.0132 2 2 -0.7962 0 0 0 "ks" 10 9 1.0436 1.15035273368607 "1.5" 9 -1.0436 0.137037221221098 "10ks01_3_1_8" 1.32041116702336 1.2519 183 10.5051498189882 8.7376 "opposite to primary" 1.2519 0 "after
overshoot" -1.0436
"8617" "10ks01" 12 1 3 9 -1 10 0.5 0.300000598707988 0.78 934.89 935.69 936.2 935.85 0.16 800 964 1317 2693617 951 586 112.5 146.5 0 175 NA 2 221 1 2 411 424 14 134.375 0.8818 2.9411 0.9014 2.8612 -9.7746 0.384 -10.209 0.4152 2 2 -0.2781 1 0 0 "ks" 10 10 0.4344 1.92724046140195 "0.3" -10 -0.4344 0.464835497783893 "10ks01_3_1_9" 1.09829382225341 1.0886 151 8.86951555117088 -8.5409 "same as primary" -1.0886 1 "after
undershoot" 0.4344
